event_id,Alarm Text,Set,time,cluster_id_true,cause_event_id_true
833,ALARM54050-Heat exchanger approach temperature out of range (target=-0.458).,1/1/26 13:48:57,20937.748,4,832
834,ALARM53121-Condenser cooling water valve saturated on Column 3.,1/1/26 13:49:11,20951.495,10,832
835,ALARM54050-Heat exchanger approach temperature out of range (target=0.403).,1/1/26 13:50:23,21023.912,4,834
836,ALARM54121-Transfer pump minimum flow bypass opening at Tank 4.,1/1/26 13:50:54,21054.334,11,835
837,ALARM55060-Tank vent valve failed to open at Tank 3.,1/1/26 13:50:57,21057.891,5,836
838,ALARM54120-Product run-down line temperature high before Tank 4.,1/1/26 13:51:01,21061.642,11,833
839,ALARM55060-Tank vent valve failed to open at Tank 1.,1/1/26 13:54:41,21281.399,5,838
840,ALARM55230-Tank blanket gas pressure low at Tank 2.,1/1/26 13:54:45,21285.477,13,839
841,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 13:55:33,21333.098,7,840
842,ALARM51020-Reactor jacket temperature drift at Vessel 2.,1/1/26 13:55:57,21357.603,1,-1
843,ALARM51131-Reactor baffle washout suspected on Loop B1.,1/1/26 13:56:04,21364.465,9,842
844,ALARM51240-Column feed preheat outlet high on Train 3.,1/1/26 13:56:08,21368.205,15,842
845,ALARM53041-Column tray flooding tendency detected.,1/1/26 13:56:25,21385.202,3,844
846,ALARM53121-Condenser cooling water valve saturated on Column 1.,1/1/26 13:57:07,21427.873,10,845
847,ALARM52031-Catalyst screw feeder under-delivery at Hopper 1.,1/1/26 13:57:26,21446.402,2,843
848,ALARM54121-Transfer pump minimum flow bypass opening at Tank 4.,1/1/26 13:57:46,21466.976,11,846
849,ALARM55061-Tank vent pressure transmitter mismatch at Tank 2.,1/1/26 13:57:49,21469.166,5,848
850,ALARM52240-Sample probe conditioning temperature high on Stream B1.,1/1/26 13:57:53,21473.9,12,847
851,ALARM54050-Heat exchanger approach temperature out of range (target=-0.868).,1/1/26 13:58:17,21497.35,4,846
852,ALARM55230-Tank blanket gas pressure low at Tank 1.,1/1/26 13:58:27,21507.67,13,849
853,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 14:00:04,21604.197,7,852
854,ALARM52240-Sample probe conditioning temperature high on Stream B2.,1/1/26 14:00:43,21643.775,12,-1
855,ALARM50010-Feed pump flow oscillation above limit on Train 3.,1/1/26 14:01:23,21683.423,0,-1
856,ALARM51021-Reactor temperature control valve hunting on Loop B1.,1/1/26 14:01:27,21687.53,1,855
857,ALARM51130-Reactor agitator torque high on Vessel 10.,1/1/26 14:06:11,21971.05,9,856
858,ALARM52031-Catalyst screw feeder under-delivery at Hopper 3.,1/1/26 14:06:52,22012.521,2,857
859,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 14:07:04,22024.447,4,858
860,ALARM52240-Sample probe conditioning temperature high on Stream A1.,1/1/26 14:08:30,22110.993,12,858
861,ALARM56071-Analyzer validation failed due to drift compensation limit.,1/1/26 14:09:24,22164.416,6,860
862,ALARM52030-Catalyst dosing deviation at Unit 2.,1/1/26 14:11:24,22284.774,2,-1
863,ALARM54050-Heat exchanger approach temperature out of range (target=0.922).,1/1/26 14:12:02,22322.396,4,862
864,ALARM51241-Flash drum level approach high before Column 3.,1/1/26 14:12:02,22322.844,15,-1
865,ALARM50011-Feed pump discharge pressure ripple detected on Train 2.,1/1/26 14:13:28,22408.798,0,-1
866,ALARM50120-Pre-reactor feed heater outlet temperature low on Train 4.,1/1/26 14:13:34,22414.627,8,865
867,ALARM51020-Reactor jacket temperature drift at Vessel 5.,1/1/26 14:13:41,22421.897,1,865
868,ALARM51021-Reactor temperature control valve hunting on Loop A2.,1/1/26 14:13:42,22422.842,1,866
869,ALARM51240-Column feed preheat outlet high on Train 1.,1/1/26 14:13:55,22435.916,15,867
870,ALARM51240-Column feed preheat outlet high on Train 2.,1/1/26 14:13:58,22438.324,15,868
871,ALARM51241-Flash drum level approach high before Column 3.,1/1/26 14:14:03,22443.177,15,866
872,ALARM53041-Column tray flooding tendency detected.,1/1/26 14:14:17,22457.193,3,871
873,ALARM53041-Column tray flooding tendency detected.,1/1/26 14:14:22,22462.878,3,870
874,ALARM53121-Condenser cooling water valve saturated on Column 4.,1/1/26 14:14:44,22484.665,10,873
875,ALARM52031-Catalyst screw feeder under-delivery at Hopper 2.,1/1/26 14:14:50,22490.876,2,-1
876,ALARM54050-Heat exchanger approach temperature out of range (target=1.459).,1/1/26 14:14:59,22499.137,4,873
877,ALARM54050-Heat exchanger approach temperature out of range (target=0.062).,1/1/26 14:15:07,22507.482,4,874
878,ALARM53041-Column tray flooding tendency detected.,1/1/26 14:15:20,22520.516,3,869
879,ALARM53120-Column overhead pressure high (limit=0.006).,1/1/26 14:15:23,22523.965,10,872
880,ALARM54121-Transfer pump minimum flow bypass opening at Tank 3.,1/1/26 14:15:28,22528.542,11,876
881,ALARM54121-Transfer pump minimum flow bypass opening at Tank 1.,1/1/26 14:15:37,22537.429,11,879
882,ALARM53120-Column overhead pressure high (limit=-0.168).,1/1/26 14:15:47,22547.663,10,878
883,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 14:16:12,22572.335,4,875
884,ALARM55061-Tank vent pressure transmitter mismatch at Tank 3.,1/1/26 14:16:27,22587.654,5,880
885,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 14:16:30,22590.968,4,878
886,ALARM53041-Column tray flooding tendency detected.,1/1/26 14:16:42,22602.908,3,-1
887,ALARM51020-Reactor jacket temperature drift at Vessel 6.,1/1/26 14:17:12,22632.953,1,-1
888,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 14:17:12,22632.953,4,882
889,ALARM55230-Tank blanket gas pressure low at Tank 3.,1/1/26 14:17:12,22632.953,13,884
890,ALARM51241-Flash drum level approach high before Column 4.,1/1/26 14:17:17,22637.022,15,887
891,ALARM51130-Reactor agitator torque high on Vessel 8.,1/1/26 14:17:39,22659.885,9,887
892,ALARM51130-Reactor agitator torque high on Vessel 2.,1/1/26 14:17:48,22668.207,9,868
893,ALARM54121-Transfer pump minimum flow bypass opening at Tank 1.,1/1/26 14:17:50,22670.343,11,882
894,ALARM55061-Tank vent pressure transmitter mismatch at Tank 1.,1/1/26 14:19:05,22745.877,5,-1
895,ALARM52030-Catalyst dosing deviation at Unit 2.,1/1/26 14:19:05,22745.877,2,891
896,ALARM54121-Transfer pump minimum flow bypass opening at Tank 2.,1/1/26 14:19:05,22745.877,11,874
897,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 14:19:05,22745.877,7,889
898,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 14:19:05,22745.877,4,886
899,ALARM53121-Condenser cooling water valve saturated on Column 4.,1/1/26 14:19:05,22745.877,10,886
900,ALARM54120-Product run-down line temperature high before Tank 2.,1/1/26 14:19:05,22745.877,11,885
901,ALARM54120-Product run-down line temperature high before Tank 4.,1/1/26 14:19:05,22745.877,11,888
902,ALARM55230-Tank blanket gas pressure low at Tank 3.,1/1/26 14:19:07,22747.556,13,894
903,ALARM55061-Tank vent pressure transmitter mismatch at Tank 2.,1/1/26 14:19:11,22751.242,5,901
904,ALARM54050-Heat exchanger approach temperature out of range (target=-1.107).,1/1/26 14:19:19,22759.469,4,895
905,ALARM55060-Tank vent valve failed to open at Tank 4.,1/1/26 14:20:35,22835.118,5,-1
906,ALARM55231-Inerting valve failed to regulate at Tank 3.,1/1/26 14:20:35,22835.118,13,903
907,ALARM52240-Sample probe conditioning temperature high on Stream A2.,1/1/26 14:20:35,22835.118,12,895
908,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 14:20:35,22835.118,4,879
909,ALARM54121-Transfer pump minimum flow bypass opening at Tank 4.,1/1/26 14:20:35,22835.118,11,899
910,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 14:21:20,22880.247,4,-1
911,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 14:21:20,22880.247,7,902
912,ALARM55061-Tank vent pressure transmitter mismatch at Tank 4.,1/1/26 14:21:20,22880.247,5,900
913,ALARM55231-Inerting valve failed to regulate at Tank 3.,1/1/26 14:21:20,22880.247,13,905
914,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 14:21:20,22880.247,7,906
915,ALARM56071-Analyzer validation failed due to drift compensation limit.,1/1/26 14:21:22,22882.053,6,907
916,ALARM55060-Tank vent valve failed to open at Tank 1.,1/1/26 14:21:24,22884.48,5,896
917,ALARM55231-Inerting valve failed to regulate at Tank 4.,1/1/26 14:21:26,22886.472,13,912
918,ALARM55230-Tank blanket gas pressure low at Tank 2.,1/1/26 14:21:50,22910.869,13,916
919,ALARM54050-Heat exchanger approach temperature out of range (target=-0.821).,1/1/26 14:21:52,22912.257,4,899
920,ALARM54121-Transfer pump minimum flow bypass opening at Tank 3.,1/1/26 14:21:58,22918.507,11,919
921,ALARM55061-Tank vent pressure transmitter mismatch at Tank 2.,1/1/26 14:22:39,22959.477,5,920
922,ALARM56220-Analyzer trip advisory raised to SIS voter on Rack 1.,1/1/26 14:22:51,22971.777,14,915
923,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 14:22:56,22976.382,7,917
924,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 14:23:05,22985.893,7,918
925,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 14:23:13,22993.488,7,913
926,ALARM55231-Inerting valve failed to regulate at Tank 2.,1/1/26 14:23:30,23010.989,13,921
927,ALARM55061-Tank vent pressure transmitter mismatch at Tank 3.,1/1/26 14:24:03,23043.886,5,909
928,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 14:25:04,23104.875,7,922
929,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 14:25:47,23147.982,7,926
930,ALARM51130-Reactor agitator torque high on Vessel 11.,1/1/26 14:29:36,23376.843,9,-1
931,ALARM52031-Catalyst screw feeder under-delivery at Hopper 2.,1/1/26 14:30:02,23402.264,2,930
932,ALARM52240-Sample probe conditioning temperature high on Stream A1.,1/1/26 14:30:06,23406.937,12,931
933,ALARM54050-Heat exchanger approach temperature out of range (target=-1.404).,1/1/26 14:30:20,23420.766,4,931
934,ALARM51021-Reactor temperature control valve hunting on Loop A1.,1/1/26 14:31:18,23478.178,1,-1
935,ALARM51130-Reactor agitator torque high on Vessel 3.,1/1/26 14:31:46,23506.197,9,934
936,ALARM52031-Catalyst screw feeder under-delivery at Hopper 3.,1/1/26 14:32:19,23539.098,2,935
937,ALARM56071-Analyzer validation failed due to drift compensation limit.,1/1/26 14:34:32,23672.136,6,-1
938,ALARM51241-Flash drum level approach high before Column 4.,1/1/26 14:34:32,23672.136,15,934
939,ALARM54050-Heat exchanger approach temperature out of range (target=-0.056).,1/1/26 14:34:32,23672.136,4,936
940,ALARM52240-Sample probe conditioning temperature high on Stream B1.,1/1/26 14:34:32,23672.136,12,936
941,ALARM53040-Distillation column DP high (target=-1.500).,1/1/26 14:34:39,23679.857,3,938
942,ALARM56071-Analyzer validation failed due to drift compensation limit.,1/1/26 14:34:52,23692.171,6,940
943,ALARM54121-Transfer pump minimum flow bypass opening at Tank 2.,1/1/26 14:35:27,23727.839,11,939
944,ALARM56220-Analyzer trip advisory raised to SIS voter on Rack 3.,1/1/26 14:35:39,23739.988,14,937
945,ALARM53120-Column overhead pressure high (limit=-0.650).,1/1/26 14:35:42,23742.11,10,941
946,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 14:35:55,23755.511,4,941
947,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 14:35:58,23758.897,7,944
948,ALARM54050-Heat exchanger approach temperature out of range (target=1.248).,1/1/26 14:36:02,23762.442,4,945
949,ALARM56220-Analyzer trip advisory raised to SIS voter on Rack 3.,1/1/26 14:36:05,23765.039,14,942
950,ALARM54120-Product run-down line temperature high before Tank 2.,1/1/26 14:37:06,23826.276,11,946
951,ALARM55061-Tank vent pressure transmitter mismatch at Tank 1.,1/1/26 14:37:08,23828.125,5,950
952,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 14:37:09,23829.424,7,949
953,ALARM55231-Inerting valve failed to regulate at Tank 2.,1/1/26 14:37:20,23840.332,13,951
954,ALARM55060-Tank vent valve failed to open at Tank 1.,1/1/26 14:38:26,23906.503,5,943
955,ALARM55231-Inerting valve failed to regulate at Tank 2.,1/1/26 14:39:07,23947.608,13,954
956,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 14:39:48,23988.286,7,955
957,ALARM54121-Transfer pump minimum flow bypass opening at Tank 1.,1/1/26 14:40:18,24018.679,11,945
958,ALARM50011-Feed pump discharge pressure ripple detected on Train 4.,1/1/26 14:41:40,24100.98,0,-1
959,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 14:41:40,24100.98,7,953
960,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 14:42:00,24120.217,4,-1
961,ALARM51021-Reactor temperature control valve hunting on Loop B1.,1/1/26 14:42:00,24120.217,1,958
962,ALARM50120-Pre-reactor feed heater outlet temperature low on Train 4.,1/1/26 14:42:00,24120.217,8,958
963,ALARM51241-Flash drum level approach high before Column 4.,1/1/26 14:42:03,24123.919,15,961
964,ALARM51020-Reactor jacket temperature drift at Vessel 12.,1/1/26 14:42:22,24142.942,1,962
965,ALARM53040-Distillation column DP high (target=-1.133).,1/1/26 14:42:24,24144.386,3,963
966,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 14:42:31,24151.308,4,965
967,ALARM54120-Product run-down line temperature high before Tank 2.,1/1/26 14:42:36,24156.758,11,966
968,ALARM51240-Column feed preheat outlet high on Train 3.,1/1/26 14:42:38,24158.418,15,964
969,ALARM53041-Column tray flooding tendency detected.,1/1/26 14:42:50,24170.145,3,968
970,ALARM54120-Product run-down line temperature high before Tank 3.,1/1/26 14:42:52,24172.09,11,960
971,ALARM51240-Column feed preheat outlet high on Train 3.,1/1/26 14:43:18,24198.59,15,962
972,ALARM56070-Online analyzer quality outlier on Stream A2.,1/1/26 14:43:22,24202.276,6,-1
973,ALARM54050-Heat exchanger approach temperature out of range (target=1.496).,1/1/26 14:43:28,24208.726,4,969
974,ALARM55061-Tank vent pressure transmitter mismatch at Tank 3.,1/1/26 14:43:39,24219.029,5,967
975,ALARM55230-Tank blanket gas pressure low at Tank 2.,1/1/26 14:43:48,24228.651,13,974
976,ALARM50011-Feed pump discharge pressure ripple detected on Train 3.,1/1/26 14:44:25,24265.796,0,-1
977,ALARM55060-Tank vent valve failed to open at Tank 4.,1/1/26 14:44:25,24265.796,5,970
978,ALARM53040-Distillation column DP high (target=0.655).,1/1/26 14:44:25,24265.796,3,971
979,ALARM53120-Column overhead pressure high (limit=-0.252).,1/1/26 14:44:25,24265.796,10,969
980,ALARM50121-Feed surge drum level oscillation before Vessel 11.,1/1/26 14:44:35,24275.894,8,976
981,ALARM53040-Distillation column DP high (target=0.647).,1/1/26 14:48:26,24506.625,3,-1
982,ALARM55230-Tank blanket gas pressure low at Tank 4.,1/1/26 14:48:26,24506.625,13,977
983,ALARM54050-Heat exchanger approach temperature out of range (target=-0.915).,1/1/26 14:48:26,24506.625,4,978
984,ALARM54121-Transfer pump minimum flow bypass opening at Tank 4.,1/1/26 14:48:26,24506.625,11,973
985,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 14:48:26,24506.625,7,975
986,ALARM50010-Feed pump flow oscillation above limit on Train 4.,1/1/26 14:49:11,24551.074,0,-1
987,ALARM53121-Condenser cooling water valve saturated on Column 1.,1/1/26 14:49:11,24551.074,10,965
988,ALARM51021-Reactor temperature control valve hunting on Loop A2.,1/1/26 14:49:11,24551.074,1,980
989,ALARM51241-Flash drum level approach high before Column 1.,1/1/26 14:49:11,24551.074,15,980
990,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 14:49:11,24551.074,4,979
991,ALARM53121-Condenser cooling water valve saturated on Column 4.,1/1/26 14:49:11,24551.074,10,978
992,ALARM54121-Transfer pump minimum flow bypass opening at Tank 1.,1/1/26 14:49:11,24551.074,11,979
993,ALARM51131-Reactor baffle washout suspected on Loop B1.,1/1/26 14:49:11,24551.074,9,964
994,ALARM51131-Reactor baffle washout suspected on Loop B1.,1/1/26 14:49:11,24551.074,9,961
995,ALARM53120-Column overhead pressure high (limit=-0.654).,1/1/26 14:49:11,24551.074,10,981
996,ALARM54120-Product run-down line temperature high before Tank 2.,1/1/26 14:49:11,24551.074,11,983
997,ALARM55061-Tank vent pressure transmitter mismatch at Tank 3.,1/1/26 14:49:11,24551.074,5,984
998,ALARM50120-Pre-reactor feed heater outlet temperature low on Train 3.,1/1/26 14:49:11,24551.077,8,986
999,ALARM51020-Reactor jacket temperature drift at Vessel 4.,1/1/26 14:49:11,24551.398,1,986
1000,ALARM55231-Inerting valve failed to regulate at Tank 4.,1/1/26 14:49:13,24553.754,13,997
